	name	feature.name	dist.to.feature	prom	exon	intron
260	Cuedc1	NM_001172099	13728	0	1	0
261	Rbms3	NM_001172123	78414	0	0	1
262	Krt36	NM_001174099	3327	0	1	0
263	Gm6760	NM_001177377	496172	0	0	0
264	Gm6588	NM_001177504	22285	0	1	0
265	Gm6588	NM_001177504	37527	0	0	1
266	Gm7102	NM_001177513	97267	0	0	1
267	Gm3985	NM_001177589	-30040	0	0	0
268	Slc45a3	NM_001177628	290	1	0	1
269	Slc45a3	NM_001177628	342	1	0	1
270	Etl4	NM_001177631	41143	0	0	1
271	Nsmf	NM_001177654	-32874	0	0	1
272	Eif2ak4	NM_001177806	43424	0	0	1
273	Dcdc2c	NM_001177964	29799	0	0	1
274	Dcdc2c	NM_001177964	478148	0	0	0
275	Mrps36	NM_001190264	139	1	0	1
276	Fsd1l	NM_001195284	292	1	0	1
277	Arhgap32	NM_001195632	-83308	0	0	0
278	Lrrc74a	NM_001195767	68121	0	0	0
279	Slc4a4	NM_001197147	44590	0	0	1
280	Arhgef2	NM_001198913	12828	0	0	1
281	Tjp2	NM_001198985	29905	0	0	1
282	Slc7a9	NM_001199015	-13440	0	0	1
283	Slc19a1	NM_001199271	-1673	0	0	0
284	Sult2a8	NM_001199306	68150	0	0	0
285	2410004P03Rik	NM_001201332	-9021	0	0	0
286	Pnoc	NM_001205075	1636	0	0	1
287	Psat1	NM_001205339	86066	0	0	0
288	Ppfia2	NM_001205341	85485	0	0	1
289	Fam105a	NM_001242424	-125617	0	0	1
290	Gm3264	NM_001242945	218770	0	0	0
291	Gm3264	NM_001242945	218770	0	0	0
292	Sema3a	NM_001243072	-301629	0	0	0
293	Gm4791	NM_001243258	-10762	0	0	0
294	Lactbl1	NM_001243262	33151	0	0	1
295	Lactbl1	NM_001243262	13166	0	1	0
296	Lactbl1	NM_001243262	38056	0	1	0
297	Ncmap	NM_001243305	-4625	0	0	1
298	Fam19a5	NM_001252310	386	1	0	1
299	Fam19a5	NM_001252310	-110154	0	0	0
300	Slc6a15	NM_001252330	242119	0	0	0
301	Ptprs	NM_001252455	979	1	0	1
302	St6gal1	NM_001252505	31005	0	1	0
303	St6gal1	NM_001252506	10339	0	0	1
304	Cdh23	NM_001252635	115500	0	0	1
305	Tbc1d7	NM_001252639	-40327	0	0	1
306	Kcnab2	NM_001252655	11863	0	0	1
307	Serinc2	NM_001253386	11388	0	0	1
308	Fstl5	NM_001253719	78022	0	0	1
309	Fstl5	NM_001253719	686951	0	0	0
310	Tet1	NM_001253857	-7164	0	0	0
311	Tcf12	NM_001253865	-43450	0	0	0
312	Apbb1	NM_001253887	1698	0	1	0
313	Gbp4	NM_001256005	-39855	0	0	0
314	7530416G11Rik	NM_001256072	-4489	0	0	0
315	7530416G11Rik	NM_001256072	-4507	0	0	0
316	Mtif3	NM_001256101	5445	0	0	1
317	Eif4g3	NM_001256198	6813	0	0	1
318	E030018B13Rik	NM_001256311	-172355	0	0	1
319	Epha10	NM_001256432	-8326	0	0	0
320	Igip	NM_001267796	20338	0	0	0
321	Ccdc30	NM_001270435	93	1	1	0
322	Calcoco2	NM_001271018	7406	0	0	1
323	Hdac9	NM_001271386	33956	0	0	1
324	Cd82	NM_001271462	2516	0	0	1
325	Insig2	NM_001271532	143	1	1	1
326	Cdc7	NM_001271566	87434	0	0	0
327	AA414768	NM_001272033	-19944	0	0	0
328	Eno3	NM_001276285	1596	0	0	1
329	Syt6	NM_001276676	-69936	0	0	0
330	Syt6	NM_001276676	-69937	0	0	0
331	Zmat4	NM_001277239	99283	0	0	1
332	Tbxa2r	NM_001277265	3979	0	1	0
333	Ank1	NM_001277281	-203	1	0	1
334	Grip1	NM_001277292	-404	1	0	0
335	Grip1	NM_001277295	-22162	0	0	1
336	Pex5	NM_001277330	4339	0	0	1
337	Pex5	NM_001277330	4284	0	0	1
338	Cryaa	NM_001278570	84846	0	0	0
339	Umod	NM_001278605	2462	0	1	0
340	Acvr2a	NM_007396	-1128530	0	0	0
341	Adcy7	NM_007406	410	1	0	1
342	Adra2c	NM_007418	922	1	1	0
343	Adrb2	NM_007420	202	1	1	0
344	Arg1	NM_007482	-88886	0	0	0
345	Barx1	NM_007526	5551	0	0	0
346	Barx1	NM_007526	5549	0	0	0
347	Bcl2a1c	NM_007535	-124598	0	0	0
348	Bmi1	NM_007552	639	1	0	1
349	Bmi1	NM_007552	143	1	1	0
350	Bmp2	NM_007553	24577	0	0	0
351	Bmpr1b	NM_007560	400	1	0	1
352	Zfp36l1	NM_007564	-1459	0	0	0
353	Birc6	NM_007566	602	1	0	1
354	Cacng1	NM_007582	80346	0	0	1
355	Car4	NM_007607	6366	0	1	0
356	Cbx4	NM_007625	-6792	0	0	0
357	Cbx4	NM_007625	-46465	0	0	0
358	Cbx4	NM_007625	5125	0	1	0
359	Cdh8	NM_007667	409	1	0	1
360	Cdkn2c	NM_007671	7823	0	0	0
361	Cdx2	NM_007673	2267	0	0	1
362	Cenpc1	NM_007683	204901	0	0	0
363	Cfl1	NM_007687	141	1	1	0
364	Chl1	NM_007697	476899	0	0	0
365	Elovl3	NM_007703	5261	0	1	0
366	Cit	NM_007708	68588	0	0	1
367	Cmah	NM_007717	86557	0	0	0
368	Cnr1	NM_007726	-146	1	0	0
369	Cox7c	NM_007749	-1081595	0	0	0
370	Cox7c	NM_007749	-1081698	0	0	0
371	Cpd	NM_007754	56	1	1	0
372	Cyb561	NM_007805	154095	0	0	1
373	Cyp3a11	NM_007818	-58791	0	0	0
374	Cyp3a16	NM_007820	-53269	0	0	0
375	Ddost	NM_007838	5664	0	0	1
376	Dpep1	NM_007876	-1398	0	0	0
377	Elf3	NM_007921	31677	0	0	0
378	Elk4	NM_007923	809	1	0	1
379	Eln	NM_007925	16106	0	0	1
380	Epha8	NM_007939	966	1	0	1
381	Ercc1	NM_007948	-2898	0	0	0
382	Ercc1	NM_007948	-2861	0	0	0
383	Esr1	NM_007956	9422	0	0	1
384	Evl	NM_007965	-791	1	0	1
385	F9	NM_007979	-432051	0	0	0
386	Fgd1	NM_008001	526	1	1	0
387	Fgd1	NM_008001	544	1	1	0
388	Fgd1	NM_008001	551	1	1	0
389	Frat1	NM_008043	2619	0	0	0
390	Igfbp7	NM_008048	-175	1	0	0
391	Gaa	NM_008064	9840	0	0	1
392	Gabrb1	NM_008069	163523	0	0	1
393	Gabrb1	NM_008069	163488	0	0	1
394	Gabrb1	NM_008069	163490	0	0	1
395	Gabrb3	NM_008071	340287	0	0	0
396	Gdi2	NM_008112	141	1	1	0
397	Gja4	NM_008120	1247	0	1	0
398	Gnai2	NM_008138	5070	0	0	1
399	Gnai2	NM_008138	-8433	0	0	0
400	Gnb1	NM_008142	885	1	0	1
401	Grin2d	NM_008172	285	1	1	0
402	Hint1	NM_008248	523	1	0	1
403	Hlx	NM_008250	4556	0	1	0
404	Hmgb3	NM_008253	831	1	0	1
405	Foxa3	NM_008260	8849	0	1	0
406	Hsd17b3	NM_008291	94910	0	0	0
407	Ndst1	NM_008306	24255	0	1	0
408	Htr1a	NM_008308	145	1	1	0
409	Ibsp	NM_008318	4008	0	0	1
410	Irf8	NM_008320	168490	0	0	0
411	Id3	NM_008321	-18161	0	0	0
412	Il3ra	NM_008369	804	1	0	1
413	Il7	NM_008371	-54786	0	0	0
414	Itgb2l	NM_008405	17388	0	1	0
415	Kcnd1	NM_008423	-795	1	0	0
416	Napsa	NM_008437	246	1	1	0
417	Kif3a	NM_008443	20848	0	0	1
418	Kpna3	NM_008466	257	1	0	1
419	Lama1	NM_008480	91169	0	0	1
420	Lamb1	NM_008482	37460	0	0	1
421	Lcat	NM_008490	-6254	0	1	0
422	Epcam	NM_008532	-32181	0	0	0
423	Marcks	NM_008538	-258713	0	0	0
424	Mc3r	NM_008561	-68647	0	0	0
425	Mc3r	NM_008561	-70858	0	0	0
426	Abcc1	NM_008576	97788	0	0	1
427	Mep1a	NM_008585	47710	0	0	1
428	Mgp	NM_008597	-8439	0	0	0
429	Mmp14	NM_008608	7819	0	1	0
430	Mmp15	NM_008609	39376	0	0	0
431	Mras	NM_008624	431	1	0	1
432	Mttp	NM_008642	8627	0	0	1
433	Myom2	NM_008664	56374	0	0	1
434	Ncoa3	NM_008679	-7016	0	0	0
435	Nkx2-3	NM_008699	135	1	1	0
436	Nkx2-3	NM_008699	25	1	1	0
437	Nkx2-3	NM_008699	4027	0	0	0
438	Nmbr	NM_008703	504660	0	0	0
439	Npas1	NM_008718	1263	0	1	0
440	Nptx1	NM_008730	22925	0	0	0
441	Ntrk2	NM_008745	-145	1	0	0
442	Orm1	NM_008768	-16006	0	1	0
443	Orm1	NM_008768	-26591	0	0	1
444	Orm1	NM_008768	-18800	0	0	1
445	Pdcd2	NM_008799	-9215	0	0	0
446	Pdcd2	NM_008799	-9241	0	0	0
447	Pdha1	NM_008810	513	1	0	1
448	Pdha2	NM_008811	699747	0	0	0
449	Pdha2	NM_008811	-94851	0	0	0
450	Pecam1	NM_008816	31582	0	0	1
451	Prkcb	NM_008855	487	1	0	1
452	Prkci	NM_008857	43110	0	0	1
453	Pkia	NM_008862	-103	1	0	0
454	Phox2b	NM_008888	2592	0	1	0
455	Pola1	NM_008892	-384	1	0	0
456	Pola2	NM_008893	11892	0	0	1
457	Pomc	NM_008895	24677	0	0	1
458	Ctsa	NM_008906	5671	0	1	0
459	Inpp5k	NM_008916	5761	0	0	1
460	Aldh1a2	NM_009022	-269	1	0	0
461	Rara	NM_009024	-1107	0	0	0
462	Rbpjl	NM_009036	-22515	0	0	0
463	Rcvrn	NM_009038	-47989	0	0	1
464	Rem1	NM_009047	7859	0	1	0
465	Rrm2	NM_009104	54896	0	0	0
466	Cx3cl1	NM_009142	-213	1	0	0
467	Exoc4	NM_009148	340	1	0	1
468	Mapk10	NM_009158	205508	0	0	1
469	Sgpl1	NM_009163	-6554	0	0	0
470	Siah1b	NM_009173	174	1	0	1
471	Slc12a2	NM_009194	61484	0	1	0
472	Sms	NM_009214	333	1	0	1
473	Supt6	NM_009297	-17	1	0	0
474	Tac2	NM_009312	5589	0	0	1
475	Tacr2	NM_009314	12610	0	0	1
476	Tacr2	NM_009314	34089	0	1	0
477	Tacr2	NM_009314	35860	0	0	1
478	Tcf7l1	NM_009332	19274	0	0	1
479	Thrb	NM_009380	103439	0	0	0
480	Tiam1	NM_009384	6003	0	0	1
481	Nkx2-1	NM_009385	249	1	1	0
482	Tle3	NM_009389	10128	0	0	1
483	Top2b	NM_009409	-56660	0	0	1
484	Ttf1	NM_009442	233	1	0	1
485	Tnfsf4	NM_009452	-70583	0	0	0
486	Ucp1	NM_009463	-31337	0	1	0
487	Ucp3	NM_009464	-9125	0	0	1
488	Umps	NM_009471	-117260	0	0	1
489	Vamp3	NM_009498	-86178	0	1	0
490	Vamp3	NM_009498	-233036	0	0	1
491	Wnt11	NM_009519	-3580	0	0	0
492	Wnt11	NM_009519	-3577	0	0	0
493	Wnt11	NM_009519	33380	0	0	0
494	Zfp64	NM_009564	23836	0	0	1
495	Zfpm1	NM_009569	24719	0	0	1
496	Zic3	NM_009575	8783	0	0	0
497	Abcg1	NM_009593	-20219	0	0	0
498	Adcy1	NM_009622	-71380	0	0	0
499	Ahnak	NM_009643	1011	0	0	1
500	Alox5ap	NM_009663	7409	0	1	0
501	Alox5ap	NM_009663	-5854	0	0	0
502	Anp32a	NM_009672	79999	0	1	0
503	Anp32a	NM_009672	80220	0	0	1
504	Anxa5	NM_009673	656	1	0	1
505	Ap3b1	NM_009680	3581	0	0	1
506	Aqp4	NM_009700	540	1	0	1
507	Neurog2	NM_009718	700	1	1	0
508	Neurog2	NM_009718	722	1	1	0
509	Atp8a1	NM_009727	41217	0	0	1
510	Akr1b7	NM_009731	-12702	0	0	0
511	Bfsp1	NM_009751	515	1	1	0
512	Bfsp1	NM_009751	468	1	1	0
513	Bub3	NM_009774	-3003	0	0	0
514	Ctnna1	NM_009818	525	1	0	1
515	Cbfa2t3	NM_009824	-37074	0	0	0
516	Cd83	NM_009856	85907	0	0	0
517	Cdh11	NM_009866	1678411	0	0	0
518	Celsr1	NM_009886	54899	0	1	0
519	Celsr1	NM_009886	69430	0	0	1
520	Cish	NM_009895	11603	0	0	0
521	Camp	NM_009921	-12209	0	0	0
522	Igf2bp1	NM_009951	162	1	1	0
523	Csf2ra	NM_009970	11672	0	0	0
524	Cyp2a4	NM_009997	28231	0	0	0
525	Dct	NM_010024	53404	0	0	0
526	Dct	NM_010024	53385	0	0	0
527	Dlx6	NM_010057	-7681	0	0	1
528	Dpp6	NM_010075	24575	0	0	1
529	Drd1	NM_010076	90841	0	0	0
530	Dst	NM_010081	-43691	0	0	1
531	Dtna	NM_010087	-104546	0	0	0
532	Efna5	NM_010109	1374	0	0	1
533	Epha7	NM_010141	303751	0	0	0
534	Ephb3	NM_010143	41466	0	0	0
535	Epm2a	NM_010146	148733	0	0	0
536	Khdrbs3	NM_010158	-274946	0	0	0
537	Ext1	NM_010162	198288	0	0	1
538	Eya2	NM_010165	86882	0	0	1
539	F2r	NM_010169	32987	0	0	0
540	F2rl2	NM_010170	66351	0	1	0
541	Fcgr2b	NM_010187	12882	0	0	1
542	Ctgf	NM_010217	55897	0	1	0
543	Foxs1	NM_010226	1078	0	1	0
544	Flt1	NM_010228	79811	0	1	0
545	Fzd9	NM_010246	-25604	0	0	0
546	Gabrg1	NM_010252	-83225	0	0	0
547	Gabrg1	NM_010252	194143	0	0	0
548	Gbx2	NM_010262	-9014	0	0	0
549	Gpd2	NM_010274	60	1	1	1
550	Gfra1	NM_010279	65524	0	0	1
551	Gjb5	NM_010291	-298908	0	0	0
552	Gclc	NM_010295	62730	0	0	0
553	Gna12	NM_010302	-59624	0	1	0
554	Gsr	NM_010344	-699	1	0	0
555	Magi1	NM_010367	161168	0	0	1
556	Gypa	NM_010369	-33618	0	0	0
557	Hap1	NM_010404	168	1	1	0
558	Hc	NM_010406	-4050	0	0	0
559	Hey1	NM_010423	-50749	0	0	0
560	Hif1a	NM_010431	-139485	0	0	1
561	Nr4a1	NM_010444	3503	0	1	0
562	Nr4a1	NM_010444	3455	0	1	0
563	Hs3st1	NM_010474	-278503	0	0	0
564	Ihh	NM_010544	3244	0	1	0
565	Il6ra	NM_010559	221	1	0	1
566	Insr	NM_010568	26554	0	0	1
567	Irx1	NM_010573	169	1	1	0
568	Itpr2	NM_010586	172478	0	1	0
569	Jun	NM_010591	-154802	0	0	0
570	Kcna1	NM_010595	-24344	0	0	0
571	Kif15	NM_010620	63	1	1	0
572	Klf12	NM_010636	-158728	0	0	0
573	Klf9	NM_010638	-82468	0	0	0
574	Klk1b21	NM_010642	-15829	0	0	0
575	Kpna2	NM_010655	-13133	0	0	0
576	Krt18	NM_010664	1297	0	1	0
577	Krt18	NM_010664	662	1	0	1
578	Krt18	NM_010664	1318	0	1	0
579	Lamc1	NM_010683	46540	0	0	1
580	Lhx4	NM_010712	-23121	0	0	0
581	Lhx4	NM_010712	24364	0	0	1
582	Lhx4	NM_010712	-1017	0	0	0
583	Lmnb1	NM_010721	9644	0	0	1
584	Lmnb1	NM_010721	54558	0	1	0
585	Lmnb2	NM_010722	300	1	0	1
586	Ccndbp1	NM_010761	234	1	0	1
